UUID,Date,Sentiment_score,Lsa_summary
1e26bc93-ae03-4034-8aa3-826df0055b2a,2020-05-08T08:00:00.000+08:00,3,"Avanos Medical (AVNS) Q1 Earnings Lag Estimates, Revenues Top"
dda0e0f0-1e07-4137-ba32-86ed46cec12e,2020-05-08T08:00:00.000+08:00,1,DENTSPLY SIRONA (XRAY) Posts Weak Q1 Preliminary Results
2377c5c1-b554-4708-91a6-48986d7335c3,2020-05-08T08:00:00.000+08:00,2,Glaukos (GKOS) Q1 Earnings and Revenues Miss Estimates
e4b673cd-819f-4817-b8b4-3e926c9d04eb,2020-05-08T08:00:00.000+08:00,3,"Integra (IART) Lags Q1 Earnings Estimates, Withdraws Outlook"
f8404b7a-5fa6-4169-bcdb-949be3e5234f,2020-05-08T08:00:00.000+08:00,2,"Bruker (BRKR) Q1 Earnings Miss Estimates, Guidance Suspended"
c3de5621-7ee2-4692-88a4-57ab2f6fc5d6,2020-05-08T08:00:00.000+08:00,4,Pacific Biosciences (PACB) Q1 Earnings Surpass Estimates
47825f4d-7bb5-49e2-929a-25a8765511bb,2020-05-08T08:00:00.000+08:00,4,Eli Lilly Press Release Highlights 'Higher investigational doses of Trulicity® (dulaglutide) meaningfully reduced A1C and body weight in people with type 2 diabetes'
9ae439fb-38f8-4e57-ad7d-efd1fa103624,2020-05-08T08:00:00.000+08:00,3,5 Biopharmas Where BofA Would Put Its Money To Work
13d98f4d-7a80-4bd9-9a6f-75f4282963f3,2020-05-08T08:00:00.000+08:00,5,"Lilly Receives U.S. FDA Approval for Retevmo™ (selpercatinib), the First Therapy Specifically ..."
7f29bbb8-2d29-4f5f-858b-b139d1909e18,2020-05-08T08:00:00.000+08:00,2,"Radius' (RDUS) Q1 Earnings Miss Estimates, Sales Surpass"
3bf1b968-64ce-4b00-a836-f5fd6633b62b,2020-05-08T08:00:00.000+08:00,4,Higher investigational doses of Trulicity® (dulaglutide) meaningfully reduced A–C and body ...
b7e97d53-0a3a-41eb-a854-5375175527d8,2020-05-08T08:00:00.000+08:00,3,"Sustainable Insight Capital Management, LLC Buys Apple Inc, Eli Lilly and Co, Truist Financial ..."
0fce5543-a739-444e-a64b-d8e4fba4cb45,2020-05-08T08:00:00.000+08:00,1,"Mastrapasqua Asset Management Inc Buys II-VI Inc, Ciena Corp, Skyworks Solutions Inc, Sells ..."
ac1de9e5-e11c-4863-95a0-51aab36afe13,2020-05-08T08:00:00.000+08:00,2,"Pharma Stock Roundup: Q1 Earnings of BMY, NVO, Coronavirus Update From PFE, RHHBY"
aa07fecc-a233-4d2b-9ead-02637518e92c,2020-05-08T08:00:00.000+08:00,3,"OPKO Health (OPK) Reports Q1 Loss, Lags Revenue Estimates"
0d3ff15b-860a-41fb-86c6-d32607516f65,2020-05-08T08:00:00.000+08:00,4,Globus Medical (GMED) Misses on Q1 Earnings and Revenues
e6c0ab1f-8038-4db9-a4a3-6917ce952041,2020-05-08T08:00:00.000+08:00,2,"Omnicell (OMCL) Q1 Earnings Top, Operating Margin Rises"
4f91220e-84ae-42e7-b8d2-ff8ed8a2d915,2020-05-08T08:00:00.000+08:00,3,"Avanos Medical (AVNS) Q1 Earnings Lag Estimates, Revenues Top"
03418e8a-e805-482d-a073-4875e1ac29a9,2020-05-08T08:00:00.000+08:00,2,DENTSPLY SIRONA (XRAY) Posts Weak Q1 Preliminary Results
10bbfc6a-5b14-438a-8274-791a32ffb30c,2020-05-08T08:00:00.000+08:00,3,Glaukos (GKOS) Q1 Earnings and Revenues Miss Estimates
8bb2df14-eeb2-4175-88a0-3d8a72493120,2020-05-08T08:00:00.000+08:00,4,"Integra (IART) Lags Q1 Earnings Estimates, Withdraws Outlook"
16996e98-2b61-4526-a72e-bdc9accfc425,2020-05-08T08:00:00.000+08:00,3,"Bruker (BRKR) Q1 Earnings Miss Estimates, Guidance Suspended"
607db8dd-5c7e-4b55-98f2-3df1ea788c65,2020-05-08T08:00:00.000+08:00,5,Pacific Biosciences (PACB) Q1 Earnings Surpass Estimates
fc3cd6fc-44ca-4af6-98f8-d500eb6479c1,2020-05-06T08:00:00.000+08:00,2,Tyvyt® (Sintilimab Injection) Combined with Gemzar® (Gemcitabine for Injection) and Platinum ...
48566d95-3d81-40eb-acc8-c12e42b3db28,2020-05-06T08:00:00.000+08:00,4,"Mengis Capital Management, Inc. Buys 'M Co, SPDR S&P 5……, Eli Lilly and Co, Sells ..."
048dd6c1-a665-419e-a4d1-f108879ae700,2020-05-06T08:00:00.000+08:00,3,"Jennison Associates Llc Buys Eli Lilly and Co, Uber Technologies Inc, Goldman Sachs Group Inc, ..."
7400ffe8-6540-4163-9b7b-91250909eb25,2020-05-06T08:00:00.000+08:00,1,"Myriad Genetics (MYGN) Lags Q3 Earnings Estimates, Cancels View"
2c7863fd-dd2a-4b5c-a71e-56d2da70c111,2020-05-06T08:00:00.000+08:00,4,"Pearl River Capital, LLC Buys American Electric Power Co Inc, Goldman Sachs Group Inc, ..."
ca30fe82-8cd7-41d8-8ff8-fb904848cfa6,2020-05-06T08:00:00.000+08:00,2,"CVS Health (CVS) Q1 Earnings Top Estimates, Costs Escalate"
0ce2063a-77d6-44b6-809a-c816c8c8d031,2020-05-06T08:00:00.000+08:00,5,Inogen's (INGN) Q1 Earnings and Revenues Beat Estimates
33e8337b-a07b-44c7-8b0a-432aaad3c6be,2020-05-06T08:00:00.000+08:00,3,DaVita (DVA) Earnings and Revenues Beat Estimates in Q1
062ea4d9-8c9f-4005-99e1-bb61eeec3cc0,2020-05-06T08:00:00.000+08:00,1,"Cardiovascular Systems (CSII) Reports Q3 Loss, Lower Margin"
dfde1bf5-8a72-4fca-b095-fcdcaab91533,2020-05-06T08:00:00.000+08:00,4,PerkinElmer (PKI) Q1 Earnings and Revenues Surpass Estimates
132f05ca-347f-46ad-b2bd-8c24bdb34721,2020-05-06T08:00:00.000+08:00,4,"NN Investment Partners Holdings N.V. Buys Mastercard Inc, Apple Inc, The Estee Lauder Inc, ..."
6fe3c93f-90cf-432a-9819-96be7953d732,2020-05-06T08:00:00.000+08:00,2,Tyvyt® (Sintilimab Injection) Combined with Gemzar® (Gemcitabine for Injection) and Platinum ...
5a184a36-2644-4181-8ee5-6fdd546e3b85,2020-05-06T08:00:00.000+08:00,3,"Mengis Capital Management, Inc. Buys 'M Co, SPDR S&P 5……, Eli Lilly and Co, Sells ..."
d8508d2e-3288-47d7-a38d-c70721f1ab8e,2020-05-06T08:00:00.000+08:00,1,"Jennison Associates Llc Buys Eli Lilly and Co, Uber Technologies Inc, Goldman Sachs Group Inc, ..."
0a454181-b5b3-46c9-8399-01a1b7ead425,2020-05-06T08:00:00.000+08:00,1,"Myriad Genetics (MYGN) Lags Q3 Earnings Estimates, Cancels View"
effe4e60-26bc-4e28-8567-5105bc8efcd9,2020-05-06T08:00:00.000+08:00,2,"Pearl River Capital, LLC Buys American Electric Power Co Inc, Goldman Sachs Group Inc, ..."
3ad35e11-bb7f-438a-ba9e-acdffcee099f,2020-05-06T08:00:00.000+08:00,4,"CVS Health (CVS) Q1 Earnings Top Estimates, Costs Escalate"
2e799701-9c99-47c3-8ca4-8e32d0701c7c,2020-05-06T08:00:00.000+08:00,5,Inogen's (INGN) Q1 Earnings and Revenues Beat Estimates
e70e12b7-541a-4c35-87f9-3a36112ccf60,2020-05-06T08:00:00.000+08:00,3,DaVita (DVA) Earnings and Revenues Beat Estimates in Q1
b91aa3b0-81b1-41e0-878d-abac1778028f,2020-05-06T08:00:00.000+08:00,1,"Cardiovascular Systems (CSII) Reports Q3 Loss, Lower Margin"
f06f00f3-5537-46d2-9ce2-7533542c00f7,2020-05-06T08:00:00.000+08:00,4,PerkinElmer (PKI) Q1 Earnings and Revenues Surpass Estimates
b0607e6d-5ac0-4367-891a-4213a4aa210b,2020-05-06T08:00:00.000+08:00,5,"NN Investment Partners Holdings N.V. Buys Mastercard Inc, Apple Inc, The Estee Lauder Inc, ..."
a68e303d-1d79-4860-b7c1-ad65a66f30a5,2020-05-05T08:00:00.000+08:00,3,Shares of several healthcare companies are trading higher amid positive investor sentiment as some US states begin to reopen their economies and as oil prices gain for the session.
94a266d3-4a3f-4bb3-88f4-0c9447f0b3f0,2020-05-05T08:00:00.000+08:00,2,Lilly to Participate in UBS Virtual Global Healthcare Conference
e58cc262-3bca-40fa-89d8-b09886206962,2020-05-05T08:00:00.000+08:00,1,"The Vanguard Health Care Fund Exits CVS Health, Teva Pharmaceutical"
fb409e74-e19c-401c-921f-71b65fca3cfc,2020-05-05T08:00:00.000+08:00,2,"Highland Capital Management, Llc Buys Johnson & Johnson, Truist Financial Corp, Honeywell ..."
129b6af5-0ec4-4674-a68a-edfd8a9bf6f5,2020-05-05T08:00:00.000+08:00,3,Has Eli Lilly and (LLY) Outpaced Other Medical Stocks This Year?
0d54b17a-8efd-48e8-a7ee-a58d88c3651d,2020-05-05T08:00:00.000+08:00,4,"Incyte (INCY) Misses Q1 Earnings Estimates, Beats on Revenues"
e111b0ef-cb30-4d6b-9ae6-a40585e53591,2020-05-05T08:00:00.000+08:00,3,Henry Schein (HSIC) Q1 Earnings and Revenues Top Estimates
0b358823-9f92-4af7-b9f0-0ca5fc38200f,2020-05-05T08:00:00.000+08:00,2,"Tandem Diabetes (TNDM) Q1 Loss Widens, Revenues Top Estimates"
05e56069-0220-4dce-939b-a6c6597c98d5,2020-05-05T08:00:00.000+08:00,4,"First Quadrant L P Buys UnitedHealth Group Inc, Eli Lilly and Co, Sanmina Corp, Sells Vanguard ..."
f2c1f448-3c1e-4b6d-9063-8b941be6ca38,2020-05-05T08:00:00.000+08:00,4,Shares of several healthcare companies are trading higher amid positive investor sentiment as some US states begin to reopen their economies and as oil prices gain for the session.
8f8a6873-b455-4c88-a165-31798eb7728c,2020-05-05T08:00:00.000+08:00,3,Lilly to Participate in UBS Virtual Global Healthcare Conference
f5a0c9a0-8428-48d6-aead-b67d4b7722df,2020-05-05T08:00:00.000+08:00,2,"The Vanguard Health Care Fund Exits CVS Health, Teva Pharmaceutical"
332138e4-728f-4bad-95b1-e906006f4e63,2020-05-05T08:00:00.000+08:00,5,"Highland Capital Management, Llc Buys Johnson & Johnson, Truist Financial Corp, Honeywell ..."
64d4a415-6bfd-4e90-8c29-ea2b05fa6d4d,2020-05-05T08:00:00.000+08:00,2,Has Eli Lilly and (LLY) Outpaced Other Medical Stocks This Year?
fddf6d05-33a2-4993-b1f2-041710405988,2020-05-05T08:00:00.000+08:00,3,"Incyte (INCY) Misses Q1 Earnings Estimates, Beats on Revenues"
0eeccb5d-91d3-4e98-aabe-d7af3d586295,2020-05-05T08:00:00.000+08:00,4,Henry Schein (HSIC) Q1 Earnings and Revenues Top Estimates
4dc08216-eba9-419b-bb1a-b9d1522eba4e,2020-05-05T08:00:00.000+08:00,1,"Tandem Diabetes (TNDM) Q1 Loss Widens, Revenues Top Estimates"
313c1540-8332-49a3-9ceb-ae9b370d7c51,2020-05-05T08:00:00.000+08:00,4,"First Quadrant L P Buys UnitedHealth Group Inc, Eli Lilly and Co, Sanmina Corp, Sells Vanguard ..."
58b98df5-8dcc-4d76-8eee-42003fe926a1,2020-05-04T08:00:00.000+08:00,4,Lilly And Junshi Biosciences To Co-Develop Antibody Therapies For The Prevention And Treatment Of COVID-19
ae031487-6dad-487e-94ab-5145b6603337,2020-05-04T08:00:00.000+08:00,5,Lilly Declares Second-Quarter —…—… Dividend
562923dd-a0f5-45e4-b07e-df5831b9a755,2020-05-04T08:00:00.000+08:00,3,"Cookson Peirce & Co Inc Buys Eli Lilly and Co, Vertex Pharmaceuticals Inc, Netflix Inc, ..."
9a3dd4fb-4e9e-41e7-aa4b-0fd716e79a2c,2020-05-04T08:00:00.000+08:00,2,"Hill-Rom's (HRC) Q2 Earnings Top Estimates, Margins Expand"
f041c49f-6f86-4b14-ac48-2acf3c689070,2020-05-04T08:00:00.000+08:00,1,Teleflex (TFX) Earnings and Revenues Beat Estimates in Q1
d7c876d0-a617-4302-ad33-2f75aa2ef306,2020-05-04T08:00:00.000+08:00,2,"Syneos Health (SYNH) Tops Q1 Earnings Estimates, Margins Down"
e5e77af7-c915-4a11-ac93-a3b79adec451,2020-05-04T08:00:00.000+08:00,3,Should You Invest in the VanEck Vectors Pharmaceutical ETF (PPH)?
18149272-6681-4311-b997-e5a8cd13b163,2020-05-04T08:00:00.000+08:00,4,Lilly and Junshi Biosciences to Co-develop Antibody Therapies for the Prevention and Treatment ...
1c836cc4-1608-4509-b9d9-8e0806fb323d,2020-05-04T08:00:00.000+08:00,5,Lilly And Junshi Biosciences To Co-Develop Antibody Therapies For The Prevention And Treatment Of COVID-19
df7cf466-eaed-4def-b7f0-2a19d78b32e3,2020-05-04T08:00:00.000+08:00,1,Lilly Declares Second-Quarter —…—… Dividend
d5498d42-c599-4235-9c0a-8162ea4ea36c,2020-05-04T08:00:00.000+08:00,2,"Cookson Peirce & Co Inc Buys Eli Lilly and Co, Vertex Pharmaceuticals Inc, Netflix Inc, ..."
8084d8b7-e365-4318-99e3-9b05ee76e0d2,2020-05-04T08:00:00.000+08:00,4,"Hill-Rom's (HRC) Q2 Earnings Top Estimates, Margins Expand"
5a83a7a2-32e9-494d-b702-8caacb2d0b0a,2020-05-04T08:00:00.000+08:00,3,Teleflex (TFX) Earnings and Revenues Beat Estimates in Q1
51f903b4-7c10-46c8-96eb-1ac56c27f6dd,2020-05-04T08:00:00.000+08:00,2,"Syneos Health (SYNH) Tops Q1 Earnings Estimates, Margins Down"
33086211-b167-4c4e-a584-11b6ce2932dd,2020-05-04T08:00:00.000+08:00,3,Should You Invest in the VanEck Vectors Pharmaceutical ETF (PPH)?
c58dfeb8-b752-42be-a652-0e06ab127121,2020-05-04T08:00:00.000+08:00,4,Lilly and Junshi Biosciences to Co-develop Antibody Therapies for the Prevention and Treatment ...
1c257faa-ae8a-493a-a659-88c2c5968c3c,2020-05-03T08:00:00.000+08:00,3,Shanghai Junshi Biosciences Says Entered Research Collaboration and License Agreement With Eli Lilly; Says Parties Will Collaborate in Research Relating to Sars-cov-2 Neutralizing Antibodies
f97872ef-e15c-4b8b-bab8-1a08e03bb087,2020-05-03T08:00:00.000+08:00,3,Shanghai Junshi Biosciences Says Entered Research Collaboration and License Agreement With Eli Lilly; Says Parties Will Collaborate in Research Relating to Sars-cov-2 Neutralizing Antibodies
a5299b1f-24b3-486e-8e87-6b873211e836,2020-05-01T08:00:00.000+08:00,2,"Illumina (ILMN) Beats Q1 Earnings Estimates, Withdraws View"
28652225-77e0-4d94-b90c-f2b8dbc8d2d3,2020-05-01T08:00:00.000+08:00,5,"Illumina (ILMN) Beats Q1 Earnings Estimates, Withdraws View"
7edeb6db-f753-439e-8099-0012a30aee98,2020-04-30T08:00:00.000+08:00,3,Lilly to Participate in Bank of America Securities Health Care Conference
49279789-fa61-4161-88bf-ecd91a2c09b7,2020-04-30T08:00:00.000+08:00,4,"Chartwell Investment Partners, Inc. Buys Allison Transmission Holdings Inc, Truist Financial ..."
93a05348-9a77-4b60-a31b-d33a8a8da7f1,2020-04-30T08:00:00.000+08:00,5,"Moody Lynn & Lieberson, Inc. Buys ishares Gold Trust, Eli Lilly and Co, ServiceNow Inc, ..."
80ee1874-c7c0-47ed-be4c-0687f96b0729,2020-04-30T08:00:00.000+08:00,4,"Hologic (HOLX) Beats Q2 Earnings Estimates, Withdraws View"
1f89dfa3-b600-4ae0-bf7d-773cd37e862c,2020-04-30T08:00:00.000+08:00,5,Remdesivir Progresses on Coronavirus Trial: Pharma Upbeat
27ac9d7a-25e0-46ca-a3d4-7b2930385eba,2020-04-30T08:00:00.000+08:00,1,United Therapeutics (UTHR) Down Despite Q1 Earnings Beat
4ce11c87-df72-413e-9d9d-661cfbd060cf,2020-04-30T08:00:00.000+08:00,4,Lilly to Participate in Bank of America Securities Health Care Conference
63d05b79-5b93-49b0-b6c6-ef800ff6ad1b,2020-04-30T08:00:00.000+08:00,3,"Chartwell Investment Partners, Inc. Buys Allison Transmission Holdings Inc, Truist Financial ..."
39a97f72-5d79-4516-935c-6c5185472420,2020-04-30T08:00:00.000+08:00,4,"Moody Lynn & Lieberson, Inc. Buys ishares Gold Trust, Eli Lilly and Co, ServiceNow Inc, ..."
9b9a23c1-3961-4580-9250-da33f5092194,2020-04-30T08:00:00.000+08:00,2,"Hologic (HOLX) Beats Q2 Earnings Estimates, Withdraws View"
8e3bb1d3-add5-4c01-ab09-24054271572e,2020-04-30T08:00:00.000+08:00,4,Remdesivir Progresses on Coronavirus Trial: Pharma Upbeat
c7bc0665-6f0e-464a-8d13-68ebb603ca5e,2020-04-30T08:00:00.000+08:00,2,United Therapeutics (UTHR) Down Despite Q1 Earnings Beat
f03e7bc2-e351-4726-9a4a-bb071cc109ee,2020-04-29T08:00:00.000+08:00,3,"Chronos Wealth Management, LLC Buys Illinois Tool Works Inc, Facebook Inc, iShares U.S. ..."
808e5824-e569-46a4-a09a-4473d968cf7d,2020-04-29T08:00:00.000+08:00,5,Bull of the Day: Eli Lilly (LLY)
1213f736-7544-4158-9cb2-83cf062bffc5,2020-04-29T08:00:00.000+08:00,4,"Chronos Wealth Management, LLC Buys Illinois Tool Works Inc, Facebook Inc, iShares U.S. ..."
b07fe5af-92d5-433e-944c-b0090a1702d5,2020-04-29T08:00:00.000+08:00,4,Bull of the Day: Eli Lilly (LLY)
d4bea2db-ac03-4c54-b9f1-8d6c16014105,2020-04-28T08:00:00.000+08:00,3,"Sym Financial Corporation Buys Vanguard Total World Stock Index, Schwab Short-Term U.S. ..."
d728f53e-9cf7-4bc4-b127-7e5b3664fbcf,2020-04-28T08:00:00.000+08:00,2,Merck (MRK) Surpasses Q1 Earnings and Revenue Estimates
191170d1-b1c8-4835-a7b3-acd7a7935477,2020-04-28T08:00:00.000+08:00,4,Axsome Shares Jump —5% on Alzheimer's Study Results
28590109-7c52-4487-9165-c3438bd832bc,2020-04-28T08:00:00.000+08:00,5,Solid Rally Kicks Off Tech Week
56eb8b36-8e8a-4231-8429-8bd7118c2106,2020-04-28T08:00:00.000+08:00,4,"Sym Financial Corporation Buys Vanguard Total World Stock Index, Schwab Short-Term U.S. ..."
565703ac-0f8e-4141-b1ac-41a788c397d8,2020-04-28T08:00:00.000+08:00,5,Merck (MRK) Surpasses Q1 Earnings and Revenue Estimates
7f7bb064-640c-476f-a266-1558eba7e4c2,2020-04-28T08:00:00.000+08:00,3,Axsome Shares Jump —5% on Alzheimer's Study Results
18684b55-d9dd-4140-a4e5-4be2fe6b10f3,2020-04-28T08:00:00.000+08:00,2,Solid Rally Kicks Off Tech Week
aabe4a90-4e63-421c-b090-7ecfe7ef7e07,2020-04-27T08:00:00.000+08:00,1,"Apple And Amazon Earnings, Fed Meeting Among Highlights In Busy Week Ahead"
dbd701eb-da71-485e-905b-f305baeb0638,2020-04-27T08:00:00.000+08:00,2,"Geneva Partners, LLC Buys Eli Lilly and Co, Netflix Inc, Veeva Systems Inc, Sells Vanguard High ..."
25cd8cb5-e31a-4e55-9fa4-9d4ff3a41d79,2020-04-27T08:00:00.000+08:00,3,"Huntington National Bank Buys Apple Inc, NVIDIA Corp, Fidelity Total Bond, Sells iShares Core ..."
984ef1a5-cb33-4739-8f9e-dfcf2ba3f269,2020-04-27T08:00:00.000+08:00,4,"Apple And Amazon Earnings, Fed Meeting Among Highlights In Busy Week Ahead"
2a0675fd-d5ad-4a3f-b868-2c24cf711420,2020-04-27T08:00:00.000+08:00,1,"Geneva Partners, LLC Buys Eli Lilly and Co, Netflix Inc, Veeva Systems Inc, Sells Vanguard High ..."
5956dc5d-ac18-499e-b0c4-b39de03d0dea,2020-04-27T08:00:00.000+08:00,3,"Huntington National Bank Buys Apple Inc, NVIDIA Corp, Fidelity Total Bond, Sells iShares Core ..."
04fc6038-85b9-4c80-aa03-3f31d3c0c8de,2020-04-24T08:00:00.000+08:00,4,"CFRA Maintains Hold on Eli Lilly, Raises Price Target to $167"
ddc20d3f-3dca-4a7f-800b-798b7e9f6b61,2020-04-24T08:00:00.000+08:00,5,Eli Lilly shares are trading higher after the company announced the NMPA has of China has accepted the supplemental NDA for Sintilimab in combination with ALIMTA and Platinum as first-line therapy in non-squamous non-small cell lung cancer.
e25760e5-5a48-410f-8417-471b449c4c82,2020-04-24T08:00:00.000+08:00,3,Stocks That Hit 52-Week Highs On Friday
c579158a-1921-46b4-b0a0-09b6769b1d8c,2020-04-24T08:00:00.000+08:00,4,"The Daily Biotech Pulse: FDA Approves Sanofi's Meningococcal Vaccine, Pluristem Secures $54M In Funding For COVID-19 Treatment, Oric Pharma Prices IPO"
5ba818fb-4827-4cfa-92ef-1f621f6c7b9e,2020-04-24T08:00:00.000+08:00,5,Eli Lilly Stock Joins IBD's Long-Term Leaders Portfolio
bf50cb9a-9e23-4c54-99d5-ffcfeefbb325,2020-04-24T08:00:00.000+08:00,4,"Thinking about trading options or stock in Eli Lilly, Square, Tesla, UnitedHealth Group, or ..."
d523108e-20e1-40bc-b356-46a56f24fd88,2020-04-24T08:00:00.000+08:00,5,Will Eli Lilly and Company Continue to Surge Higher?
9aeacb01-e00a-4aff-84ad-f0f8043e10ee,2020-04-24T08:00:00.000+08:00,3,"Company News for Apr 24, 2020"
80d1bec3-a1dc-4fcb-b53f-5542d25ecd59,2020-04-24T08:00:00.000+08:00,4,S&P 500 Stocks That Rose In The Crisis: It's A Market Of Stocks - Part 2
351b1f39-1fe8-40b4-a41f-59a85f9e8ffa,2020-04-24T08:00:00.000+08:00,4,"Pharma Stock Roundup: Q1 Earnings of LLY, Coronavirus Update from PFE, NVS, AZN"
1c71c0ec-646d-4805-a54e-363a8c4923dc,2020-04-24T08:00:00.000+08:00,4,"CFRA Maintains Hold on Eli Lilly, Raises Price Target to $167"
9411c6b3-04af-4243-b4d9-94f052b95e9a,2020-04-24T08:00:00.000+08:00,5,Eli Lilly shares are trading higher after the company announced the NMPA has of China has accepted the supplemental NDA for Sintilimab in combination with ALIMTA and Platinum as first-line therapy in non-squamous non-small cell lung cancer.
4640cd8c-4ecf-43a3-b49a-4b7246c1820c,2020-04-24T08:00:00.000+08:00,3,Stocks That Hit 52-Week Highs On Friday
21ea200e-41d1-4971-abd8-501c5fa1875d,2020-04-24T08:00:00.000+08:00,4,"The Daily Biotech Pulse: FDA Approves Sanofi's Meningococcal Vaccine, Pluristem Secures $54M In Funding For COVID-19 Treatment, Oric Pharma Prices IPO"
a76a4c77-4ad7-4917-8e6a-116d35e0b9ba,2020-04-24T08:00:00.000+08:00,5,Eli Lilly Stock Joins IBD's Long-Term Leaders Portfolio
060a4d2f-76b6-4aa5-b716-4c76fa7c7532,2020-04-24T08:00:00.000+08:00,4,"Thinking about trading options or stock in Eli Lilly, Square, Tesla, UnitedHealth Group, or ..."
1c7657df-2ed2-40b9-8410-d52f8545842f,2020-04-24T08:00:00.000+08:00,5,Will Eli Lilly and Company Continue to Surge Higher?
f41d7d0e-52e0-44b7-acaa-3d83e2c2cc00,2020-04-24T08:00:00.000+08:00,3,"Company News for Apr 24, 2020"
0ce26f77-aff3-4063-9a25-26fc8c63b869,2020-04-24T08:00:00.000+08:00,4,S&P 500 Stocks That Rose In The Crisis: It's A Market Of Stocks - Part 2
8a1d8bf2-7efc-4773-bf42-a2ffa48e169d,2020-04-24T08:00:00.000+08:00,4,"Pharma Stock Roundup: Q1 Earnings of LLY, Coronavirus Update from PFE, NVS, AZN"
