Unnamed: 0,Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary
443.0,2023-08-03 00:00:00 UTC,COLUMN-Rio Tinto counts the cost of producing green aluminium: Andy Home,AA,https://www.nasdaq.com/articles/column-rio-tinto-counts-the-cost-of-producing-green-aluminium%3A-andy-home-0,,,By Andy Home,,,,
444.0,2023-08-03 00:00:00 UTC,Alcoa (AA) Price Target Decreased by 14.12% to 39.86,AA,https://www.nasdaq.com/articles/alcoa-aa-price-target-decreased-by-14.12-to-39.86,,,"The average one-year price target for Alcoa (NYSE:AA) has been revised to 39.86 / share. This is an decrease of 14.12% from the prior estimate of 46.42 dated July 5, 2023.",,,,
445.0,2023-08-03 00:00:00 UTC,"Ex-Dividend Reminder: National Instruments Corp., Kennametal and Alcoa Corporation",AA,https://www.nasdaq.com/articles/ex-dividend-reminder%3A-national-instruments-corp.-kennametal-and-alcoa-corporation,,,"Looking at the universe of stocks we cover at Dividend Channel, on 8/7/23, National Instruments Corp. (Symbol: NATI), Kennametal Inc. (Symbol: KMT), and Alcoa Corporation (Symbol: AA) will all trade ex-dividend for their respective upcoming dividends. National Instruments Corp. will pay its quarterly dividend of $0.28 on 8/29/23, Kennametal Inc. will pay its quarterly dividend of $0.20 on 8/22/23, and Alcoa Corporation will pay its quarterly dividend of $0.10 on 8/24/23. As a percentage of NATI's recent stock price of $59.10, this dividend works out to approximately 0.47%, so look for shares of National Instruments Corp. to trade 0.47% lower — all else being equal — when NATI shares open for trading on 8/7/23. Similarly, investors should look for KMT to open 0.71% lower in price and for AA to open 0.29% lower, all else being equal.",,,,
446.0,2023-08-03 00:00:00 UTC,Guru Fundamental Report for AA,AA,https://www.nasdaq.com/articles/guru-fundamental-report-for-aa-5,,,"Below is Validea's guru fundamental report for ALCOA CORP (AA). Of the 22 guru strategies we follow, AA rates highest using our Price/Sales Investor model based on the published strategy of Kenneth Fisher. This value strategy rewards stocks with low P/S ratios, long-term profit growth, strong free cash flow and consistent profit margins.",,,,
447.0,2023-08-03 00:00:00 UTC,COLUMN-Rio Tinto counts the cost of producing green aluminium: Andy Home,AA,https://www.nasdaq.com/articles/column-rio-tinto-counts-the-cost-of-producing-green-aluminium%3A-andy-home,,,By Andy Home,,,,
448.0,2023-07-31 00:00:00 UTC,"Noteworthy Monday Option Activity: MRVL, SQ, AA",AA,https://www.nasdaq.com/articles/noteworthy-monday-option-activity%3A-mrvl-sq-aa,,,"Among the underlying components of the Russell 3000 index, we saw noteworthy options trading volume today in Marvell Technology Inc (Symbol: MRVL), where a total of 54,307 contracts have traded so far, representing approximately 5.4 million underlying shares. That amounts to about 54.3% of MRVL's average daily trading volume over the past month of 10.0 million shares. Particularly high volume was seen for the $76 strike call option expiring August 18, 2023, with 24,174 contracts trading so far today, representing approximately 2.4 million underlying shares of MRVL. Below is a chart showing MRVL's trailing twelve month trading history, with the $76 strike highlighted in orange:",,,,
449.0,2023-07-26 00:00:00 UTC,Morgan Stanley Maintains Alcoa (AA) Underweight Recommendation,AA,https://www.nasdaq.com/articles/morgan-stanley-maintains-alcoa-aa-underweight-recommendation,,,"Fintel reports that on July 25, 2023, Morgan Stanley maintained coverage of Alcoa (NYSE:AA) with a Underweight recommendation.",,,,
450.0,2023-07-25 00:00:00 UTC,"Tuesday Sector Leaders: Computer Peripherals, Non-Precious Metals & Non-Metallic Mining Stocks",AA,https://www.nasdaq.com/articles/tuesday-sector-leaders%3A-computer-peripherals-non-precious-metals-non-metallic-mining,,,"In trading on Tuesday, computer peripherals shares were relative leaders, up on the day by about 3.6%. Leading the group were shares of Logitech International, up about 13.6% and shares of Xerox Holdings up about 8% on the day.",,,,
451.0,2023-07-22 00:00:00 UTC,B. Riley Securities Maintains Alcoa (AA) Neutral Recommendation,AA,https://www.nasdaq.com/articles/b.-riley-securities-maintains-alcoa-aa-neutral-recommendation-0,,,"Fintel reports that on July 21, 2023, B. Riley Securities maintained coverage of Alcoa (NYSE:AA) with a Neutral recommendation.",,,,
452.0,2023-07-22 00:00:00 UTC,Citigroup Maintains Alcoa (AA) Buy Recommendation,AA,https://www.nasdaq.com/articles/citigroup-maintains-alcoa-aa-buy-recommendation,,,"Fintel reports that on July 21, 2023, Citigroup maintained coverage of Alcoa (NYSE:AA) with a Buy recommendation.",,,,
453.0,2023-07-20 00:00:00 UTC,Credit Suisse Maintains Alcoa (AA) Outperform Recommendation,AA,https://www.nasdaq.com/articles/credit-suisse-maintains-alcoa-aa-outperform-recommendation,,,"Fintel reports that on July 20, 2023, Credit Suisse maintained coverage of Alcoa (NYSE:AA) with a Outperform recommendation.",,,,
454.0,2023-07-20 00:00:00 UTC,BMO Capital Maintains Alcoa (AA) Market Perform Recommendation,AA,https://www.nasdaq.com/articles/bmo-capital-maintains-alcoa-aa-market-perform-recommendation-0,,,"Fintel reports that on July 20, 2023, BMO Capital maintained coverage of Alcoa (NYSE:AA) with a Market Perform recommendation.",,,,
455.0,2023-07-20 00:00:00 UTC,"Noteworthy Thursday Option Activity: MAXN, AA, AYX",AA,https://www.nasdaq.com/articles/noteworthy-thursday-option-activity%3A-maxn-aa-ayx,,,"Looking at options trading activity among components of the Russell 3000 index, there is noteworthy activity today in Maxeon Solar Technologies Ltd (Symbol: MAXN), where a total volume of 9,855 contracts has been traded thus far today, a contract volume which is representative of approximately 985,500 underlying shares (given that every 1 contract represents 100 underlying shares). That number works out to 89.4% of MAXN's average daily trading volume over the past month, of 1.1 million shares. Especially high volume was seen for the $30 strike call option expiring August 18, 2023, with 7,288 contracts trading so far today, representing approximately 728,800 underlying shares of MAXN. Below is a chart showing MAXN's trailing twelve month trading history, with the $30 strike highlighted in orange:",,,,
456.0,2023-07-19 00:00:00 UTC,"Alcoa (AA) Reports Q2 Loss, Tops Revenue Estimates",AA,https://www.nasdaq.com/articles/alcoa-aa-reports-q2-loss-tops-revenue-estimates,,,Alcoa (AA) came out with a quarterly loss of $0.35 per share versus the Zacks Consensus Estimate of a loss of $0.59. This compares to earnings of $2.67 per share a year ago. These figures are adjusted for non-recurring items.,,,,
457.0,2023-07-19 00:00:00 UTC,Alcoa Corp. Q2 Earnings Summary,AA,https://www.nasdaq.com/articles/alcoa-corp.-q2-earnings-summary,,,(RTTNews) - Below are the earnings highlights for Alcoa Corp. (AA):,,,,
458.0,2023-07-19 00:00:00 UTC,Alcoa Q2 23 Earnings Conference Call At 5:00 PM ET,AA,https://www.nasdaq.com/articles/alcoa-q2-23-earnings-conference-call-at-5%3A00-pm-et,,,"(RTTNews) - Alcoa Corp. (AA) will host a conference call at 5:00 PM ET on July 19, 2023, to discuss Q2 23 earnings results.",,,,
459.0,2023-07-17 00:00:00 UTC,Analysts Anticipate XME To Hit $61,AA,https://www.nasdaq.com/articles/analysts-anticipate-xme-to-hit-%2461,,,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itself. For the SPDR S&P Metals & Mining ETF (Symbol: XME), we found that the implied analyst target price for the ETF based upon its underlying holdings is $60.85 per unit.",,,,
460.0,2023-07-14 00:00:00 UTC,Stocks Post Moderate Gains on Positive Q2 Bank Earnings,AA,https://www.nasdaq.com/articles/stocks-post-moderate-gains-on-positive-q2-bank-earnings,,,What you need to know…,,,,
461.0,2023-07-14 00:00:00 UTC,Stocks Mixed After Positive Q2 Bank Earnings,AA,https://www.nasdaq.com/articles/stocks-mixed-after-positive-q2-bank-earnings,,,What you need to know…,,,,
462.0,2023-07-14 00:00:00 UTC,Markets Today: Stocks Push Higher as Positive Q2 Bank Earnings Roll In,AA,https://www.nasdaq.com/articles/markets-today%3A-stocks-push-higher-as-positive-q2-bank-earnings-roll-in,,,Morning Markets,,,,
463.0,2023-07-14 00:00:00 UTC,1 Dividend Stock Down 64% You'll Regret Not Buying on the Dip,AA,https://www.nasdaq.com/articles/1-dividend-stock-down-64-youll-regret-not-buying-on-the-dip,,,Fool.com contributor Parkev Tatevosian highlights one dividend stock that could make an excellent addition to long-term investors' portfolios.,,,,
464.0,2023-07-13 00:00:00 UTC,September 1st Options Now Available For Alcoa (AA),AA,https://www.nasdaq.com/articles/september-1st-options-now-available-for-alcoa-aa,,,"Investors in Alcoa Corporation (Symbol: AA) saw new options begin trading today, for the September 1st expiration. At Stock Options Channel, our YieldBoost formula has looked up and down the AA options chain for the new September 1st contracts and identified one put and one call contract of particular interest.",,,,
465.0,2023-07-12 00:00:00 UTC,What To Expect From Alcoa's Q2 Results?,AA,https://www.nasdaq.com/articles/what-to-expect-from-alcoas-q2-results,,,"Alcoa (NYSE:AA) is expected to publish its Q2 2023 results on July 19 reporting on a quarter that saw aluminum prices trend lower. We expect the company’s revenues to come in at about $2.72 billion, marginally ahead of the consensus estimates. While this would be roughly flat on a sequential basis, it would translate into a year-over-year decline of around 17%. We estimate that the company will post a net loss of about -$0.30 per share, roughly in line with the consensus, although this would mark a sharp decline from last year. So what are some of the trends that are likely to drive Alcoa’s results? See our interactive dashboard analysis on Alcoa Earnings Preview for more details on how AA’s revenues and earnings are likely to trend for the quarter.",,,,
466.0,2023-07-12 00:00:00 UTC,Morgan Stanley Reiterates Alcoa (AA) Underweight Recommendation,AA,https://www.nasdaq.com/articles/morgan-stanley-reiterates-alcoa-aa-underweight-recommendation-0,,,"Fintel reports that on July 12, 2023, Morgan Stanley reiterated coverage of Alcoa (NYSE:AA) with a Underweight recommendation.",,,,
467.0,2023-07-12 00:00:00 UTC,Morgan Stanley Reiterates Alcoa (AA) Underweight Recommendation,AA,https://www.nasdaq.com/articles/morgan-stanley-reiterates-alcoa-aa-underweight-recommendation,,,"Fintel reports that on July 12, 2023, Morgan Stanley reiterated coverage of Alcoa (NYSE:AA) with a Underweight recommendation.",,,,
468.0,2023-07-12 00:00:00 UTC,Alcoa (AA) to Report Q2 Earnings: What's in the Offing?,AA,https://www.nasdaq.com/articles/alcoa-aa-to-report-q2-earnings%3A-whats-in-the-offing,,,"Alcoa Corporation AA is scheduled to release second-quarter 2023 results on Jul 19, after market close.",,,,
469.0,2023-07-12 00:00:00 UTC,Analysts Estimate Alcoa (AA) to Report a Decline in Earnings: What to Look Out for,AA,https://www.nasdaq.com/articles/analysts-estimate-alcoa-aa-to-report-a-decline-in-earnings%3A-what-to-look-out-for-1,,,"Wall Street expects a year-over-year decline in earnings on lower revenues when Alcoa (AA) reports results for the quarter ended June 2023. While this widely-known consensus outlook is important in gauging the company's earnings picture, a powerful factor that could impact its near-term stock price is how the actual results compare to these estimates.",,,,
470.0,2023-07-07 00:00:00 UTC,"Noteworthy Friday Option Activity: HUM, AA, MS",AA,https://www.nasdaq.com/articles/noteworthy-friday-option-activity%3A-hum-aa-ms,,,"Among the underlying components of the Russell 3000 index, we saw noteworthy options trading volume today in Humana Inc. (Symbol: HUM), where a total of 12,508 contracts have traded so far, representing approximately 1.3 million underlying shares. That amounts to about 74.2% of HUM's average daily trading volume over the past month of 1.7 million shares. Particularly high volume was seen for the $430 strike put option expiring July 14, 2023, with 1,648 contracts trading so far today, representing approximately 164,800 underlying shares of HUM. Below is a chart showing HUM's trailing twelve month trading history, with the $430 strike highlighted in orange:",,,,
471.0,2023-07-06 00:00:00 UTC,Alcoa (AA) Price Target Decreased by 7.57% to 46.42,AA,https://www.nasdaq.com/articles/alcoa-aa-price-target-decreased-by-7.57-to-46.42,,,"The average one-year price target for Alcoa (NYSE:AA) has been revised to 46.42 / share. This is an decrease of 7.57% from the prior estimate of 50.22 dated June 1, 2023.",,,,
472.0,2023-07-06 00:00:00 UTC,COLUMN-Europe adds aluminium to its critical raw materials list: Andy Home,AA,https://www.nasdaq.com/articles/column-europe-adds-aluminium-to-its-critical-raw-materials-list%3A-andy-home-0,,,By Andy Home,,,,
